src,dst,score
yAdnKwB8ReKDY-0po46Thw,QytT9uP_UiJMhHw7C8UEbg,0.4172398
n0r_0HkCFaC175vXtIVcaQ,2g0kfrtg_MPdBMIJ7kSL6Q,0.4806912
o68A_3bAJTge-ioGXHdxKA,6HN4_3SNCjCZuF2mybb3Pw,0.36082488
YMgZqBUAddmFErxLtCfK_w,EXKDLuYoZUKUNNNYA7TlGQ,0.5625908
SdotQsXyVenKeV0SI8AtDA,lj7H3zx57BC7H1fYiWy-lw,0.48160592
No5P-cOQQEf0Atgc9Vi84g,bDcmdEJsMDVV5o2eiLtaGA,0.57042074
wnO99pBbGqwqOoTQM25iCw,Xq6W2KM27mEBFJ7pgpFMmA,0.7671316
XLNaiWF21OsAf0fMV6kuSg,udpfGxriuoBdWRBdplJl-w,0.95639837
ZGM-hsejhwGQKnROvcBBCw,8H6X6GhJhYkcNHjuBjOU4w,0.6865287
ADx3PGAOX_ZaYywIf6i-ZA,80qYPp6Fk_jmO3334DKGGg,0.24932255
ibvH1Y7Rh_tstiWgH0OFTA,_UU2xBhC0AdcMjUrH7hirw,0.34444192
357kB-WqmPILkOdHO_5XiQ,MY2-40wtDITpW22XuDIctA,0.38176632
45dZTvC9_SEsrJyUNIMh5Q,7H2yHT0EKJ6U_MbZnwc5rw,0.26917723
w7Q-WMxPuznP-P2Y79ICng,C0AT2by_ZNe4MTozCsIGng,0.57031196
kTi96LP1DxwlFTe9jqkayQ,zBi_JWB5uUdVuz3JLoAxGQ,0.4314866
9GU6jb_nmq-cUcpqbfk_Fw,1ickSuyOWWKWdQpauKmkEw,0.83747494
oNQI-ZQnalRlLyZxKkJ08A,ow_qhJg_0zpv0e8eu2K5ug,0.29344314
hfu64kgzsAPCsN-AEkRB0w,mrru6hbeQLvagU4vkfuqmw,0.8302644
6e5AI7n27wCMaKUUFcWgoQ,v8NMo77zFnloa9FkVAo8BA,0.514981
8QKrhvVqhEkD8xo4E4s0GQ,N3oNEwh0qgPqPP3Em6wJXw,0.9390394
ngO6OkT3lKIX2ut1hJ7x8g,Ox89nMY8HpT0vxfKGqDPdA,0.41513428
Rttywvumr25Tldh4Ln7Udw,1sGYXSkJHPhJ6wQtc-RbZw,0.6850235
eZfHm0qI8A_HfvXScwIYsg,vWP8-aQX0rYJszqkWVL7Ew,0.88263714
wm61ALFiZ-7BCbX57evHPw,DoRCeCcJbrsM2BiAKj3trA,0.541279
DVS5ceHCDMDt8o5zvv6chg,OZErOKA1RaH2J6flZhU-zA,0
TOrRfYRFuxx0k9HH7OC6pQ,8DBH3BpLINfTAK_Up5BtUQ,0.9448396
CQ67NJigSe5-uBDX3b_CUw,H93EsZIkTfgZ4TjSM_9jUw,0.86687183
Hi10sGSZNxQH3NLyWSZ1oA,JM9jODLEp8_AZeF3TwftXg,0.66096413
yZ7hMvKPi05tre3gYdhKHQ,obbgTemOKidvDTV66QduZg,0.32433203
KimsMEnrsfwvuXkHrY2ZMQ,i6nzTfZ8TRckJOGgZIpr5Q,0.20709728
mtEkF85GXAQIFEuP95SNuw,9xmyNDEyjyJfEcrj1wncvA,0.9555022
HEvyblFw4I-UsMqgPGYY_Q,ZzC-ngWslLIw2hZbWFs3VQ,0.8561519
hVidDZUvOiy3xl0v3WKJlg,HFFiM63x9asevqVOZG5GBQ,0.88942766
2YOWAF4_uQZ3ToABzRh4hA,1ghFOCMBpo2bGaWu_c1tcg,0.15473445
8n8oBKt8sg4usP5uZuF05w,SY41K848TzGOt8noeOt8_g,0.8209778
xBxmaLiSLXN68Gqj_zdjkQ,EM8iHjBNJ5aF2xnNcIF8Kg,0.48185918
qUL3CdRRF1vedNvaq06rIA,jPq3IHp8L5FNabecLr9gOg,0.9139857
wGGdj_gh-wwejcYmjf_tbw,WXPz7v-8x3sgfdQ6UC9Xnw,0.35656416
42cyNTBXgOPUDyyZeRTy2g,PyRubm3WGh5iCkspqp5NTg,0
BQkC6RneYfvfG6wRe0hsvQ,SVcQ8yqaLDmjMwPRDwQPaA,0.84973
B47xh-DTQv-3lo507FuGJw,ykY7aVvXlNgKpnbNjhUciA,0
jxixpeTBbYPm_-qf5g5ShQ,Yp7_GeD6KTRoo4Nteqv4SA,0.6341266
Vmsmf4i096q9feBgp4CuXA,cwRZjY-RrP78swBEaevMLg,0.8888935
Jo7Jc055XwQ7WS-bvKwSVg,kXdq_tyzV1RbgsjRLyy_yA,0.64913344
RZgc-mx7tu7RpWIIH3xf7Q,NsegE9Mqm3GCQeSx0v0tYw,0.3523983
EG6qatWgJ2WTJnzBCCH_Dg,PomQayG1WhMxeSl1zohAUA,0.9224408
dnlX6nfEnVtoe0zdJjaMwA,_vLhNqLhkvLhfmD3dsevcw,0.44951034
4DY1zLS6qBpBM6EmLOdjwA,uPFkB4hke8RaIADN6y8Ixw,0.5802892
k1QX3zZAvj38yrOv1JEnoA,oKUW8l9UC4T806Z8cfkLGw,0.4364732
-FhWNXl3Xecvdas9Fhkxwg,Hco3tU3i7lQgiPlWeuJdOg,0.59607273
o5yDcEolR08ZhdhXjN1GTA,jfUTkA8sIhiw5ahn9-9HPg,0.9698652
CNaaizAUc2c4WIb1M3BBPw,6UunqF-6SDRhN9Avx_Kh9w,0.5235741
N7E-CfqdME28dakWdEKNvw,UZa4E-15OHrYbXVNSaL44A,0.44088
deL6e_z9xqZTIODKqnvRXQ,F1-1N1ehHaSdtCg37UrxdA,0.64480895
ly4XAav9mrawBs0oTXu0Ag,zAIWkY4Ll6cjWUKq-LoEWg,0.8808482
wdeWt5VqTW26PAeQsVg73g,IKSmm5MzHF8cMhMolKaIOw,0.81753844
KurYvKLVgvVEY9pyxfqXwQ,wd3xoNaDLib8dhQ7BxUl6g,0
4zYIcJNAaiYHZkRPcGb_tA,_Ocw9q-wFyj7Wxx5ZGmCmg,0.8959188
MQwSyZ2MZ6N7rtAmphZCow,f__9p6lo6hmwnAEh3yorsQ,0.912687
5FAD2Yq7DLBQ_-ef1iDA-A,gVmUR8rqUFdbSeZbsg6z_w,0.82704973
LB0VBlD-cpIsZK0NXoa4Hw,KSeDeLO4adJUlUiluHfvDg,0.15481299
mrru6hbeQLvagU4vkfuqmw,0xRAAStEi_dBFLD-1xSMHQ,0.89822376
_cUtxCvCccwgNJzD5I0cDA,mJCK1qpsCkKePozYIrIT-g,0.69910055
ugNQV0isqQSAuuGzoK87sQ,uERlyO-ASZag6XXouCrkhg,0.8821481
MkFySOILZ4yhADa-0tZWZw,m-2OHy6aP26oefPIiiTocg,0.9471947
w10NhKC5FShn8iZzm6QfmA,uSpr7yFI9Ios9ojeytTxfg,0.380215
DsqIqc8hQcfDci9ZlVZkJw,y05H_1uQhO4frLTJ5_tGCQ,0.50374764
gZuY6f0HTxq2_zyww3196g,wWIwGPQs0P7Xtx_5Zp5cag,0.8974933
HbyHhB6WOSQjU-JYwED9Ww,P14bqC_Ynbp8O3tLePRKSw,0.62965536
jwfOpCgeob0itikBIfPi2Q,Yys8Mon3r93Sw0HBeN7gLA,0.74291104
-hUgrj7Lzir3yLUYrMYQ4g,5S8awuCJpaAFvcYlMis2EQ,0.9538964
fNlIqxUhHowIqR-uPb6dPg,UCePaJxpQcMSK0fgE9hMuA,0.2598181
P2E31XC7SP4v_3hXC2o0Xw,syCxRdiP-0XJenWpJ8L02g,0.8586998
wbNLq9gPHtoliATdHrZHcw,OW5dJo-E6j-WaVwyFdwHJA,0.45701832
VzBoi7n5pee-iLx5dc5BHA,EG6qatWgJ2WTJnzBCCH_Dg,0.9154303
RBZ_kMjowV0t6_nv2UKaDQ,pL4NhW3rTokFr-CQh3Lzgg,0.7804722
Hco3tU3i7lQgiPlWeuJdOg,jrgfWasVL5LAg_OpCUXzlA,0.32239255
RhoJL2BUGpuWtM9kn5B4Sw,HRyFtrmf19GTKEM_kOa2pg,0.5274567
gH3JDpHQfVcMEGaAaCJPjA,gqL5KBs2oS7qobnyd99iKg,0.81107914
3Pskc5TXD6WusQZJ3i21Xw,TibBhm-fbksozIDFD8wjPQ,0.9143432
pL4NhW3rTokFr-CQh3Lzgg,ISNbZn_lBKP7w1aGGaVyvw,0.8393808
4sGwJy5Oplz8QXLgD8dr2w,7zl4sjeQAvE8GkUzgfQ2mA,0.2186714
vbvGTfxCNPU0Owja1h-_MQ,gSO_NFz9zJaddMbldkfOfw,0.9201455
TlblmFiGEW0xyjpl9gFhGQ,Hk_QvjXF8Oad1OSr7yHdFQ,0.94127256
V74paj6Zok4DvGnciFEZMg,yI7gD7hfKO8VM6yu9auW3w,0.44865048
s-591-mtIyP7F1Lffw98jw,C2C0GPKvzWWnP57Os9eQ0w,0.9552017
ZqO2776PGEMZRjsX-mfXNw,TVjuYN1X2-k5R-f-4pdH1Q,0.44730753
g8_8roieVRwGJVTpNOgbYw,0FMte0z-repSVWSJ_BaQTg,0.91267
M4yYtAXehUzaHB1ghl6EXg,AvC5XQAElcGAAn_Wr5auEg,0.93547016
hZfzVrhsCQ9JDAb2jYoJNQ,Dkb-TJFNSWl4PYR8wEcWcw,0.80728436
pn_flI3EBNugBEYFp9okxQ,1TrgIvvuiN63VOXNuG1q6A,0
XCW5pJCDhvlW76XTSUEkIg,rCWrxuRC8_pfagpchtHp6A,0.72237575
27wlLX7e52vVEvNA4Ksccw,L06pbKGpU8WcQ5sz5QkMAg,0.2056422
4ZuSLczIcl_D398bv7x1mA,-fQPzH-e-ubDIiLQhybEjQ,0.43839487
6VcTc3Tz7299PD-HSGlTGw,b7CwEKur07HjPr4D0msT0g,0.36475888
6Z3EYh8_jw9OgPvoD7Acwg,7G8w2SnaC-qDVQ7_GqTxMg,0.85933286
wHw29VJKpu1IXJ0tXznaXQ,EB37JJbo6Qsd3__VRl-gJg,0.5304369
2Cn2xbhBAuudtdCCHiRHSQ,IngU3Qxjg9xggV49_0InlQ,0.64779717
owbC7FP8SNAlwv6f9S5Stw,AQRqMBHwZd_hDBxnTshmKA,0.31034592
3AhjaQkZABGmc0H_FrjJag,O_GWZZfQx7qv-n-CN7hsIA,0.6612159
8KhlWlYgL-SvjUC1msqHig,2qFODc2N524xKSm7BlkchQ,0.37832403
9bvlW5Gos1kxzvcM3c-12w,TaVuQWmXAhxy_LvIXBs9sg,0.821534
5Ca5BPXz_fR7jzzH7bXd6Q,FpqMgETBdQZC6DFclkrqLA,0.14530061
-XvB5TvlGahyamqIsJO-fg,B8dl9UuhBOCFB_IXvLlY_A,0.32805857
twMUFzHc3Q-NnhsVsjxRvQ,V7B4KTBitlBs9YH_B00-9Q,0.80093724
i8A3MWU33_mtMu3LUMlnWQ,NmAdvKkSS1RuCo-bq7PlCQ,0.38897008
N7E-CfqdME28dakWdEKNvw,KcjLcdus-XWt6E9uJeHONA,0.97355604
PGx4HvY5joEeqXzam6tO7A,G-6X-llgA_qAxGxocykHzQ,0.89277
nByPPpkQE6Af6fd5YSGqlA,K4G6ejcB-Tha2V2W1QUJ-Q,0.59139556
zWrLntHB2OTKjOWMFI9Umw,gxVQZJVeKBUk7jEhSyqv-A,0.29717594
5ECtmLzrurE0RcNpmTwXaA,EXKDLuYoZUKUNNNYA7TlGQ,0.6889602
1qY5k64q6Hu1T82hENuqUA,e_AwtYZ5KsVKq0wMq49K_Q,0.77007383
Phzm2CpuqKrfbTKnTe-0IQ,0Mb0EeC2wKLzaIkr8hohOQ,0.2118028
PAjUyPf7HGBxdVnAo_QhEg,PZp5F0b7QbaBLjNqf9VFyQ,0.13544428
4UlC9tI9DmsTgRb9XibrYA,sTcYq6goD1Fa2WS9MSkSvQ,0.8779162
pzHnoyMw-G9CZ-RCRr_r3g,LMoosxMf3I4ZOZhqCBRQ_Q,0.5742675
lg5B7vn8pmkbbq4MeSG5fw,bNfxTKOdzqv7bj4Du_5LZg,0.5614571
nx2-yabqR68iAPjfWqN2uA,MGPQVLsODMm9ZtYQW-g_OA,0.8915452
FcxPhZJ2GkdXZ5K2ovAzgw,KHjroLTG6Ah8LyItTyB2yw,0.47189558
F3bO-1gkWI7aOgbxdDD_MQ,AtDUaCAPuSKR6E6QaSmmow,0.25909874
Sb4aEQHKeVLxHnQpKdETGw,pNA1OYm9MIWI3XrSPxpxZA,0.12429441
Uwnp7SFvAPQz8XjYjmVOAw,-p8LC36IFfAgA3sX5ho7xg,0
i7mBC7m7k2FLrdVUx0UqUg,_1U_RyYbonRFbTVPLAlWFg,0.93886
YttDgOC9AlM4HcAlDsbB2A,ih0Zjj8g8fXMCGJ4VJSQsw,0.58904904
t_bt-OjDb1GkWqhrw-WU0g,ORv_FBeCqtElMxJ4viBWsg,0.81476164
C3aIEUOx-vrHAeGVDnMAjg,Jf3EkyDJzpHG5d37iacdpw,0.89539754
la4Y5u_v7hcp2zpPqcya4Q,t8AwLUF3g8Sd1rXyTsWvlw,0.49603266
yHakD_sjdUAzLQWLslmUfg,CXwHjHxwGDzRTgvU_NdLIQ,0.87480956
HFFiM63x9asevqVOZG5GBQ,rEsijGi21VI6xbF8A5ZkKw,0.4871783
qh_IPvluQmI1jgqNrAyeuw,RBZ_kMjowV0t6_nv2UKaDQ,0.87298465
aJz0mtSp2Cn1OHa8Oq5UpA,V26EHxCEXhJ0Ziv3GR-Vkg,0
i25At3OIPk1hzEpyUQQ4ww,BLaAsCSh6WI4pSnb1N3IYw,0.11114636
g3jRSCYw95SjYLkvDzVcIQ,eoiL_d6CH84T2rnYAM0_uA,0.21514022
NN9SThdMsM5xSd58mZ32dQ,-0HhZbPBlB1YZx3BhAfaEA,0.37986872
46HhzhpBfTdTSB5ceTx_Og,exEElE4pG-ZwoCMwoYddeg,0.95923626
D43OWyfzIQjL8feJpYh2SQ,fPjOYRRJPzsCO9t3NEPrKQ,0.60024035
2HoYHTUjWfmY3vHruQlDhw,M-Ph42ZBoMXIn9uUrDKsFA,0.33442444
d_TBs6J3twMy9GChqUEXkg,Ls_ftnkT9FTSDyWl3BTgtg,0.16787536
AY-laIws3S7YXNl_f_D6rQ,ToEAEtMGG24A_ku53khMxw,0.45033133
lcvzFfl-fw3gDyBQlNT9hQ,uam4xJUo4UzHEgqQG4xZzg,0.5679705
UItOra5wMk1BcK_RvDnp7A,46aM0kni0GXjS0zx0-zTfA,0.50470436
tscXXfHPtcYNMNmi6GGQVw,DF78XY-hhkCy-bmA412jEA,0.53034985
lUXifKGBbbRUNxaPnuekXw,Mj4aErcZclsTS1U0qYymOA,0.3216664
Q1jSXhDdn_H77WqXL6WICQ,Hi10sGSZNxQH3NLyWSZ1oA,0.6770832
0-NHIj5lIBTa2mDwTqZz8Q,OLJUOM2uMw_00tBxnMmrTg,0.5315565
2AmyrQ0f7ErlXYdkXKLGPg,4U628IMVQaGuy1wuhy4BNQ,0.13740455
YttDgOC9AlM4HcAlDsbB2A,2vJ2e51kdbdAmAo_HTr4KQ,0.51543874
jnB_saJqNfOmVoCWquhAzg,sd5avSlfXix6Xvgt8ebAAQ,0.21652813
3s9IMZe6cyM_itQ-YtumNA,IISdCEnlZEvRl-v2HO6XgA,0.53286374
PcvbBOCOcs6_suRDH7TSTg,N7E-CfqdME28dakWdEKNvw,0.88823557
clmrlflES5HrXS-gl_YmrQ,CxDOIDnH8gp9KXzpBHJYXw,0.75479966
YyzBNC_5aBhJi-aJWiEMvw,PtCnYJdVicJ1BOa6X14fZw,0.92069304
rOWVL_iBDeYNQ7TELAE-gA,jT1japLeFEucHwEaEmFf5g,0.93741745
_zBD8TcOYkZvsvQVqjwEOg,iAevEfcmtCr2cpd6IRqnTA,0.49096176
eY6TPklHTeOaQt9F8a_SGQ,pJYRi9MB06aiuL-w8Ms-Og,0.8781046
li7AtdY322dAqBGicsgL0g,8PL8qGpLgCeh_2z4MgHaag,0.97024053
TdYKJgSgY2GF_YJnwsi5yQ,3nIuSCZk5f_2WWYMLN7h3w,0.82521904
Pm1bHgmnkOJOFkHPAr7PjQ,OG2NyZdbqqDOW_6Nltmz8Q,0.84874177
h1Vsz24g7TLA9ZfIDiFjbw,aF2zZHEw-kkN9sgNnBeNNw,0.8897712
SHipPHbt7gI9hAtI_BXpSg,tlY0QMQDyfjQAEwHnzvFnw,0.47606015
gnG1C-XU5sPjnWfWzlNt6Q,57Hg2ad5RO6OjIzwT6lPQw,0.2787705
aKISBNC7TdbERxezc35eVA,yT_QCcnq-QGipWWuzIpvtw,0.836089
SCPgLdL2hoeP3Plnc0dkzg,t8a4wTKqHjF6b_6VqBfr8A,0.847918
jPq3IHp8L5FNabecLr9gOg,SlgpAnj2gQd44EM_Uq6DkQ,0.86557436
Q5W9NQKy5_t8CksrQgrl9A,BDjiEmXljD2ZHT61Iv9rrQ,0.47277707
7HmXaZ1C8--Mt4MyItJiqg,XUEwSGOGARxW-3gPiGJKUg,0.45952243
t8a4wTKqHjF6b_6VqBfr8A,-fQPzH-e-ubDIiLQhybEjQ,0.90788525
9bvlW5Gos1kxzvcM3c-12w,AJ7OBUjRaf0FZDq7VFxNTA,0.76182157
M9JDlUWudvrGkLX7AkJ3Fw,mFwRTTDW0Yr-rFkTF2cFsw,0.8312664
aQZ3IZYl07_OsosZi3gfpg,ISNbZn_lBKP7w1aGGaVyvw,0.8275818
paHQpwcvr2MIKGCEoK4YUw,tU94-C1zpBsfGFvpsJJr2w,0.45693603
bYYXcyIymhKYmGJR0Bqjhg,IKSmm5MzHF8cMhMolKaIOw,0.57851034
vts4NeIL3G4jZW3xD_Kdiw,O8wZp38PkMMWaN-lqYChpA,0.08995405
SBi0TYUSIrct8WSTyK6DFg,xDl9ZF3SckkZde_48W6WeA,0.9529814
57nPVrSrvaUTmurnAYvqeA,mRD8eF_TkCZFqsvrBrHbHg,0.90978605
6H4Zj-c7FqM9mCsXvwaEQw,rPRy7N3WCD3sVCrF60OOnA,0.92028993
OOyVijfcFov1JgPON3JBRQ,i7A_WX6mEnGqRK-rvFG5Ew,0.33949918
GGTF7hnQi6D5W77_qiKlqg,jcURiDqCLY7AOqo8KClJnQ,0.8266476
Sb4aEQHKeVLxHnQpKdETGw,fpYMYJowa9Levq6SszNcvA,0.66136825
2JDWKHpR0g4QA4MHmFDprg,i_DR3vdE73nVm2GlMbGpGA,0.9577406
dLrMDYQ9TwfodJxYLfaKDQ,P2sQVHyHmy4WA0I7NI5hWg,0.47108656
ACwN_B8nl4yJ4FlqCGR9yg,osQ4bMibJLmMPAtovvEkJw,0.8364795
e19cPYebP6K74VZXqQ2WVA,SwK2Oo8sjOH0yXYVoyjJwQ,0.20011891
T2CxKpjXj3Ln2r_wTB0RLg,-RhRXVW9z9fs5zzxhFfnHg,0.35015205
oD2-JJTEFkZAVPuTl3_EzQ,6C2JsO9dQ87SyDw5YCnItA,0.86139286
M-Kt5KP2bFUqZTZN0UMQ5w,PrtZ1sjFNmCTZmDE2cIE3w,0.13775678
4sGwJy5Oplz8QXLgD8dr2w,389QT67zxP94JMk1NG-Z5w,0.27829766
3gRfkaVcEWri-Ju7OQX7uQ,jUZW1alRK8QvdZ-pH1OquQ,0.6559144
rK4I1CJLXCQSZIhigdJcnQ,qtTJ7It35np4K14KOPLU1w,0.5718461
8HCEPF0IflyB690Q745fKg,yT_QCcnq-QGipWWuzIpvtw,0.9173635
Cnz21ijYCVx3SYnlaLsM0Q,fToIOt1Ny5d4Ro_roRwPJg,0.3826864
yHbrIShhhHkkl20_KGP4OA,D43OWyfzIQjL8feJpYh2SQ,0.5872053
rPIQiemmu6kX3WX7xUUJnQ,8hQiSB2KUKSlM-nT1ZpucQ,0.431759
C4OkiPljZ3z2XUa7onmihQ,kNL8dAgZWottbvoSPMwcew,0.42050955
CvLgcP2mg7VdzT0CW-cjCg,Zrcwbwk59luXaao_Q7vZIA,0.6039743
zY_0GMw1jnydGGfQr04_Mg,J76FnutwAI2PkkB4A-LNwg,0.27394342
NtCaWVg6MU1jikn6FKHp4w,B47xh-DTQv-3lo507FuGJw,0
n2FPGVPXJ2YLohR7sq93Zg,D1U0qNYvQg8bLT75pQJktw,0.4724146
bepU_7y1LJF4yVuC9hHnYQ,C9V8cDom_XAsorGF1mIaIw,-0.10301559
